2	0.565278	0.000495
0	0.761918	yztdeb
0	0.462978	no
4	0.923813	0.924155
0	0.285720	qzoolxu
2	0.581328	0.000338
4	0.035588	0.036186
0	0.837745	pkhmrx
0	0.982703	xpihfj
2	0.820820	0.000365
0	0.560465	mnciy
0	0.833628	yycp
2	0.704901	0.000627
2	0.529452	0.000118
0	0.433898	ygqhsiqp
4	0.397898	0.398412
4	0.874145	0.874397
2	0.158739	0.000354
2	0.060647	0.000966
0	0.209031	iujejei
4	0.759760	0.760624
4	0.592367	0.593355
2	0.392429	0.000317
0	0.634859	ndsqmhj
0	0.338942	pcmrv
4	0.534258	0.534954
4	0.828182	0.828959
4	0.364442	0.365393
2	0.253017	0.000769
0	0.154924	fwv
2	0.898323	0.000825
2	0.445255	0.000305
0	0.366813	hnsrquxb
2	0.455346	0.000096
4	0.493319	0.494214
0	0.403571	vcuhk
4	0.432599	0.433152
2	0.387212	0.000831
4	0.008717	0.008980
0	0.984317	th
2	0.589552	0.000260
0	0.450376	y
2	0.113370	0.000337
2	0.016676	0.000424
2	0.399501	0.000825
2	0.339126	0.000893
2	0.613114	0.000078
0	0.386728	eawq
0	0.349991	tblrwdil
2	0.591613	0.000735
2	0.038839	0.000951
0	0.628350	zmr
0	0.650829	gvuph
2	0.511461	0.000306
2	0.572211	0.000218
2	0.506312	0.000810
2	0.935511	0.000675
4	0.650705	0.651019
4	0.359493	0.360485
0	0.412250	aeptdre
0	0.371593	torzvux
2	0.929157	0.000612
2	0.073013	0.000024
0	0.216606	efbsph
0	0.925472	whdxnowg
2	0.749831	0.000909
4	0.810133	0.810534
0	0.750382	rxcczao
0	0.565108	klx
2	0.901384	0.000059
0	0.015508	xj
2	0.262415	0.000984
4	0.829111	0.829269
0	0.330969	lwatlkd
0	0.679620	bjlht
0	0.604788	nybvr
0	0.457425	yxmop
4	0.034773	0.035040
2	0.780284	0.000862
0	0.884337	hjicxshd
4	0.245845	0.246474
0	0.332332	hx
2	0.233389	0.000703
4	0.848348	0.848723
2	0.706951	0.000114
2	0.687388	0.000732
4	0.672703	0.673329
0	0.379673	jtvew
2	0.029992	0.000501
4	0.290517	0.291140
0	0.940727	vtzk
4	0.684614	0.685451
0	0.693191	q
0	0.572091	gsicgowk
4	0.032288	0.032536
0	0.478102	e
4	0.206472	0.206705
0	0.804167	sm
4	0.517479	0.517883
0	0.674739	qbzmfys
0	0.876473	jmjkdiuc
4	0.987123	0.987263
4	0.602853	0.603740
2	0.032640	0.000127
0	0.326513	fedurh
4	0.868030	0.868744
2	0.529465	0.000003
4	0.179640	0.179926
2	0.043134	0.000033
0	0.386035	plcjcr
2	0.600075	0.000010
0	0.410872	y
2	0.668448	0.000727
0	0.467882	kuid
4	0.492880	0.493551
0	0.195299	wxyjg
2	0.731001	0.000413
0	0.515142	itg
4	0.063262	0.063602
2	0.345297	0.000346
0	0.013970	ck
0	0.219759	jlicic
0	0.720174	wyndg
4	0.173090	0.173293
0	0.715112	dw
0	0.076007	mkdyncle
0	0.961506	z
4	0.090680	0.091246
2	0.664341	0.000715
2	0.166217	0.000241
4	0.404446	0.405360
4	0.714168	0.714412
2	0.422420	0.000110
2	0.131078	0.000942
4	0.370225	0.370834
0	0.619155	sosiyby
4	0.086206	0.086673
0	0.110293	rchjvkbs
2	0.992013	0.000930
2	0.597742	0.000696
2	0.795706	0.000386
4	0.995216	0.995322
4	0.835867	0.835908
2	0.431816	0.000190
4	0.291517	0.291671
0	0.759681	j
0	0.550089	prn
0	0.109704	pp
2	0.029770	0.000396
2	0.747442	0.000042
0	0.934478	thyh
0	0.936375	mjimed
2	0.998202	0.000820
0	0.364197	uu
4	0.952150	0.952373
4	0.101369	0.102164
4	0.415188	0.416125
0	0.222147	jlfmdjh
0	0.302262	fzkl
0	0.500144	jhn
4	0.276812	0.276879
2	0.012242	0.000327
2	0.413177	0.000606
0	0.304827	kyhohrff
2	0.867286	0.000034
2	0.823866	0.000552
4	0.165561	0.165911
0	0.153097	kvnemvi
0	0.657875	sxgom
0	0.020231	utrrk
2	0.636032	0.000195
4	0.308736	0.308853
0	0.727029	ffbwwd
2	0.977579	0.000585
4	0.058060	0.058227
2	0.792923	0.000307
2	0.048182	0.000562
0	0.741692	zo
4	0.843809	0.843908
2	0.615527	0.000707
0	0.635123	cjeiswc
4	0.104464	0.105176
0	0.783129	ghpi
4	0.946746	0.947503
2	0.445999	0.000500
0	0.962840	twrf
4	0.067836	0.068505
4	0.852097	0.852712
4	0.042003	0.042294
2	0.682656	0.000543
4	0.420866	0.421597
4	0.427279	0.428194
0	0.447147	ykit
0	0.011572	kckq
2	0.266019	0.000463
4	0.324895	0.325408
0	0.611895	ftbnhuhb
2	0.585571	0.000489
2	0.530243	0.000606
0	0.796260	sr
4	0.698542	0.699349
4	0.659224	0.660221
2	0.313073	0.000682
2	0.070584	0.000327
4	0.103999	0.104706
0	0.321016	t
2	0.666071	0.000367
2	0.490645	0.000119
2	0.020088	0.000800
2	0.018813	0.000911
0	0.746454	p
4	0.434914	0.435352
0	0.076990	mwnldb
4	0.251423	0.252270
0	0.283395	tufwi
0	0.459492	ieu
2	0.059068	0.000055
0	0.573878	rpzbv
0	0.551811	jmc
4	0.646699	0.647072
4	0.719320	0.719735
4	0.673745	0.674571
2	0.476920	0.000502
4	0.255581	0.256321
0	0.811925	r
2	0.779744	0.000344
4	0.246730	0.246741
2	0.368660	0.000321
0	0.697462	wilu
4	0.317409	0.317800
2	0.848223	0.000156
4	0.981884	0.982440
4	0.940858	0.940921
2	0.710587	0.000453
4	0.757185	0.757346
4	0.539928	0.539963
2	0.885834	0.000176
4	0.793998	0.794226
0	0.668265	qbkfi
0	0.548930	fyjixwj
0	0.185713	ewt
4	0.651475	0.652043
2	0.847297	0.000543
2	0.848722	0.000496
0	0.725551	j
0	0.992362	tzpqhm
0	0.133869	qrtnu
2	0.874886	0.000763
2	0.635622	0.000794
2	0.333020	0.000215
4	0.511991	0.512052
4	0.324988	0.325783
0	0.734593	rulpjbt
0	0.631932	uhv
2	0.352027	0.000945
2	0.526399	0.000673
4	0.683014	0.683481
2	0.812481	0.000815
0	0.240375	rsjrelu
2	0.752408	0.000616
0	0.646390	cccs
2	0.333822	0.000160
0	0.646673	rl
0	0.274674	aabx
2	0.960255	0.000639
4	0.181667	0.182338
2	0.455241	0.000118
2	0.117519	0.000033
2	0.903599	0.000459
2	0.760428	0.000743
0	0.746559	vojvoxj
0	0.240252	jpalift
4	0.559188	0.559833
2	0.517445	0.000420
4	0.557779	0.557909
0	0.275694	kotpc
4	0.205197	0.206030
4	0.758977	0.759066
2	0.672968	0.000245
2	0.653634	0.000970
2	0.464379	0.000365
4	0.599586	0.600276
2	0.459861	0.000081
2	0.609535	0.000239
4	0.229836	0.230436
4	0.769328	0.770123
4	0.236026	0.236253
4	0.990231	0.990681
4	0.535178	0.535869
4	0.865719	0.866292
2	0.904482	0.000627
2	0.883304	0.000492
4	0.855152	0.855225
4	0.935775	0.936147
2	0.353449	0.000522
0	0.507775	zoctymxg
0	0.847091	teaj
0	0.488282	uktee
4	0.862919	0.863111
2	0.113357	0.000756
2	0.109542	0.000454
4	0.221254	0.221335
4	0.252472	0.252719
4	0.947148	0.947167
0	0.352616	ameikj
2	0.626069	0.000874
2	0.299917	0.000364
2	0.876989	0.000062
4	0.886846	0.887710
0	0.388087	r
4	0.764595	0.764770
2	0.683804	0.000207
4	0.072498	0.072908
4	0.303195	0.303685
4	0.436601	0.436895
4	0.176351	0.176481
2	0.805446	0.000929
2	0.164451	0.000373
2	0.945692	0.000394
4	0.568074	0.568443
0	0.779015	jpifa
0	0.354664	zkzibxhy
2	0.201578	0.000474
4	0.899369	0.900218
0	0.566384	ihkbhypn
0	0.767986	cbv
2	0.672744	0.000935
0	0.880151	xrx
0	0.358881	bcrrvhy
0	0.915450	o
0	0.151925	inw
2	0.278132	0.000236
2	0.133799	0.000348
4	0.627093	0.627968
0	0.058296	zb
4	0.065284	0.065819
4	0.723838	0.724676
2	0.540393	0.000584
2	0.185764	0.000497
4	0.010371	0.011245
0	0.392652	ln
0	0.893863	xl
2	0.108564	0.000761
0	0.595790	lmovuh
2	0.402891	0.000982
0	0.255488	gvmfnko
4	0.055128	0.055293
0	0.867147	kmca
4	0.344513	0.344541
2	0.267045	0.000290
0	0.360122	ggmxushy
4	0.833676	0.834032
4	0.673138	0.673236
0	0.346335	xutqfohe
4	0.286498	0.286740
0	0.142307	m
4	0.276408	0.276939
0	0.626844	t
4	0.905626	0.905729
4	0.777083	0.777218
2	0.049983	0.000826
0	0.288384	kdkjvgrd
2	0.154976	0.000864
0	0.595167	zp
2	0.962611	0.000244
2	0.109503	0.000489
0	0.196643	gbm
4	0.551415	0.552391
0	0.671175	trtrm
2	0.553298	0.000210
0	0.672038	yf
0	0.622327	lxcff
4	0.928819	0.929470
2	0.454945	0.000969
2	0.702974	0.000874
4	0.767973	0.768061
4	0.127241	0.128022
4	0.981362	0.982118
2	0.265895	0.000894
4	0.282188	0.283129
4	0.682738	0.682995
4	0.314862	0.315254
0	0.198194	trkvq
4	0.580226	0.580851
4	0.030334	0.030490
0	0.485642	eamjqv
4	0.380952	0.381490
4	0.834340	0.835018
4	0.162496	0.162707
2	0.954177	0.000761
0	0.112026	acesxcy
2	0.567985	0.000048
2	0.544788	0.000762
2	0.584787	0.000787
4	0.196317	0.197176
4	0.591133	0.591926
2	0.433661	0.000395
0	0.486907	bleof
2	0.890444	0.000297
2	0.785835	0.000865
0	0.426876	geo
4	0.613362	0.613651
4	0.595371	0.595396
4	0.686551	0.686861
4	0.219169	0.219404
0	0.213765	e
4	0.916545	0.917213
0	0.856245	umlk
2	0.583391	0.000712
2	0.802713	0.000207
0	0.632952	gugztlw
4	0.974886	0.975364
0	0.756960	xv
4	0.408047	0.408402
2	0.430774	0.000776
2	0.445034	0.000905
0	0.404960	o
4	0.113097	0.113260
2	0.570536	0.000373
4	0.419869	0.419900
0	0.845308	ue
2	0.400562	0.000140
2	0.588628	0.000492
2	0.898057	0.000593
2	0.212846	0.000473
0	0.267186	orc
0	0.394205	c
4	0.006316	0.006436
0	0.874850	uvcdb
2	0.535628	0.000839
4	0.046562	0.047365
4	0.346560	0.346738
4	0.930995	0.931517
0	0.470647	fw
4	0.549150	0.550005
2	0.322299	0.000399
0	0.381566	wbapw
4	0.725143	0.725211
2	0.843146	0.000160
0	0.717805	pielqss
4	0.179402	0.179713
4	0.688099	0.688146
4	0.012410	0.012909
0	0.896566	y
0	0.065569	kgjegnds
4	0.446962	0.447714
2	0.272984	0.000831
0	0.770176	fny
0	0.364886	ph
2	0.381528	0.000305
4	0.134310	0.134499
2	0.947722	0.000352
4	0.768842	0.768987
2	0.607455	0.000731
2	0.538233	0.000280
0	0.869703	evl
0	0.285082	usufi
2	0.760581	0.000711
0	0.628442	nvpaqn
2	0.174821	0.000551
0	0.779010	ug
0	0.327871	gnxe
0	0.230082	o
2	0.529248	0.000416
0	0.039806	syez
0	0.540420	jiayt
0	0.714241	slt
4	0.396303	0.397062
4	0.275654	0.276264
0	0.720816	trywxmmg
2	0.229033	0.000552
2	0.902648	0.000768
0	0.381549	bnqxkg
2	0.116142	0.000351
2	0.625948	0.000770
0	0.208717	orkczgxl
0	0.756731	rcz
2	0.975297	0.000915
4	0.429797	0.430396
2	0.677994	0.000679
2	0.532237	0.000707
4	0.489828	0.489874
2	0.822221	0.000733
2	0.566592	0.000583
4	0.574147	0.574803
2	0.201284	0.000599
0	0.119268	si
0	0.882842	mjh
2	0.996728	0.000968
4	0.094765	0.095108
4	0.864075	0.864604
0	0.387819	h
2	0.244593	0.000893
0	0.836444	o
2	0.666345	0.000855
4	0.071384	0.071571
2	0.704965	0.000073
0	0.070859	ocl
4	0.999871	1.000445
4	0.064732	0.065657
2	0.401820	0.000092
0	0.067723	sls
2	0.234803	0.000812
4	0.858491	0.858978
2	0.858350	0.000614
0	0.858506	juczyspi
2	0.241587	0.000456
2	0.949747	0.000197
4	0.936699	0.936855
2	0.841484	0.000339
4	0.458604	0.459431
0	0.743671	idfiy
4	0.552772	0.553283
4	0.123073	0.123451
0	0.513929	af
4	0.433147	0.433538
4	0.974265	0.974416
2	0.661668	0.000802
4	0.829418	0.829627
0	0.141685	vtqagjr
2	0.616946	0.000585
4	0.121736	0.121819
4	0.324638	0.324852
2	0.023798	0.000024
2	0.610004	0.000310
2	0.054494	0.000680
4	0.158332	0.159199
0	0.742476	ll
2	0.905144	0.000320
0	0.101774	iklejja
0	0.492395	hajg
4	0.544950	0.545443
4	0.178432	0.178739
4	0.624209	0.624543
0	0.883490	jnvvvq
4	0.905077	0.905784
0	0.699748	qkl
2	0.457565	0.000778
2	0.484999	0.000055
0	0.937538	zvur
4	0.794865	0.795181
4	0.103219	0.103361
0	0.420676	niyoxzer
4	0.046069	0.046354
4	0.367929	0.368400
4	0.240629	0.241189
4	0.801573	0.802394
4	0.910321	0.910378
4	0.588785	0.589587
0	0.285539	vaopnloi
2	0.214526	0.000723
0	0.498334	jegzqoi
0	0.336120	hxvu
2	0.653886	0.000927
4	0.120109	0.120912
4	0.444995	0.445526
0	0.913957	ro
2	0.231492	0.000025
2	0.419264	0.000871
4	0.239083	0.239851
4	0.149619	0.149962
2	0.782225	0.000468
4	0.681311	0.681559
0	0.697804	lb
2	0.569372	0.000523
2	0.054399	0.000192
4	0.617253	0.617410
2	0.330576	0.000266
2	0.595113	0.000977
0	0.318834	bx
4	0.906849	0.907183
2	0.893611	0.000927
2	0.755468	0.000085
4	0.087858	0.088074
4	0.965874	0.966084
4	0.988080	0.988716
2	0.507272	0.000170
0	0.983228	ne
4	0.929286	0.930187
2	0.259158	0.000218
2	0.831175	0.000239
0	0.931345	vmty
2	0.998486	0.000603
2	0.610634	0.000413
0	0.524512	k
4	0.099186	0.100053
0	0.328170	qku
2	0.627163	0.000172
0	0.138161	nsg
4	0.977831	0.977957
2	0.914315	0.000873
0	0.743357	ymjtv
2	0.090767	0.000557
0	0.654071	ptumrom
2	0.517658	0.000958
2	0.426767	0.000332
4	0.424889	0.425125
0	0.098561	urrjm
0	0.120538	hfhz
2	0.741550	0.000942
2	0.432240	0.000084
0	0.475941	f
4	0.773609	0.773775
2	0.969699	0.000894
4	0.287985	0.288159
4	0.089295	0.089677
0	0.892965	jxiongv
2	0.337119	0.000362
2	0.596723	0.000213
2	0.679052	0.000672
2	0.306556	0.000320
0	0.608113	iibjrqg
4	0.097280	0.097608
0	0.480770	ru
2	0.672190	0.000060
2	0.624809	0.000059
0	0.583739	zxgiuhjs
0	0.683486	hjwhh
4	0.787470	0.787525
0	0.494424	m
4	0.325363	0.326357
0	0.998153	ujygq
4	0.832493	0.833057
2	0.632825	0.000168
0	0.908595	dxmgqbi
4	0.543171	0.543501
4	0.137429	0.137770
2	0.429692	0.000455
4	0.960530	0.960700
2	0.598608	0.000175
0	0.874103	mjrdun
4	0.657942	0.658596
4	0.411133	0.412055
0	0.672446	qhnhu
0	0.715392	okitqky
0	0.890412	jjgehehy
4	0.364388	0.364434
4	0.109137	0.110122
2	0.487532	0.000745
2	0.148161	0.000421
0	0.644446	dpiyf
2	0.136755	0.000444
0	0.922414	gx
4	0.653539	0.653820
0	0.311191	jjqavq
4	0.187741	0.187840
2	0.157151	0.000897
2	0.873147	0.000483
0	0.786753	kdvtdmd
4	0.002899	0.003860
0	0.181655	jmyiycdy
4	0.718018	0.718570
0	0.649393	qkwlzr
4	0.074688	0.074910
0	0.809605	g
4	0.923029	0.923481
0	0.306345	f
0	0.905531	qhvk
4	0.723587	0.723699
4	0.797464	0.798373
4	0.397456	0.398041
0	0.093486	g
4	0.006977	0.007001
0	0.608652	wsm
4	0.193859	0.194731
2	0.744677	0.000985
0	0.220755	cios
4	0.231046	0.232014
4	0.610336	0.610378
2	0.639551	0.000317
0	0.253114	slhloch
0	0.736237	gdujpd
4	0.378864	0.379632
0	0.607771	assd
4	0.070952	0.071413
4	0.060998	0.061965
0	0.034434	opbzty
0	0.061392	ukrcf
4	0.260492	0.261273
0	0.418691	kihxljju
0	0.616166	ff
0	0.630966	lkdjijv
4	0.389307	0.389508
0	0.959613	ngceg
4	0.253569	0.254048
4	0.018672	0.019319
2	0.226945	0.000951
0	0.162856	ior
4	0.202864	0.202966
2	0.604982	0.000890
2	0.841560	0.000803
4	0.631241	0.631679
2	0.927095	0.000739
4	0.994504	0.995403
4	0.241116	0.241690
4	0.422627	0.422948
2	0.684402	0.000882
4	0.801718	0.801759
2	0.488133	0.000972
0	0.160977	f
4	0.311384	0.311604
4	0.456409	0.456523
2	0.009253	0.000239
2	0.317744	0.000837
2	0.197172	0.000501
4	0.082976	0.083592
2	0.116378	0.000005
4	0.728761	0.729662
4	0.616286	0.616783
4	0.473896	0.474096
4	0.634282	0.635054
4	0.714439	0.715196
2	0.571798	0.000382
0	0.777704	qadka
4	0.522365	0.522762
2	0.335830	0.000574
2	0.170697	0.000603
4	0.931267	0.931886
0	0.605241	gywdaw
0	0.991834	inxhf
4	0.157088	0.157256
0	0.228144	baxqcsoe
4	0.279619	0.280071
0	0.747216	b
2	0.358041	0.000726
0	0.970038	qbgagqo
2	0.445651	0.000550
0	0.017881	rqemnj
4	0.831010	0.831641
4	0.816197	0.816574
0	0.864084	tmdhhor
0	0.840962	spg
4	0.434942	0.435821
4	0.221929	0.222262
0	0.931727	qvbfvp
2	0.396203	0.000894
4	0.279873	0.279993
4	0.770305	0.770572
2	0.731408	0.000573
0	0.685047	dfok
2	0.697531	0.000082
0	0.852759	pbvddz
2	0.996789	0.000642
0	0.907627	cwkrvy
4	0.353079	0.353587
4	0.770146	0.770294
4	0.343054	0.343500
2	0.034509	0.000556
4	0.368282	0.368759
4	0.855702	0.855835
2	0.406376	0.000813
2	0.759318	0.000627
4	0.837964	0.838445
2	0.793145	0.000364
0	0.049937	wtauvn
4	0.488664	0.488905
4	0.621727	0.622426
4	0.431543	0.432537
4	0.896681	0.897009
2	0.769059	0.000989
4	0.844482	0.845442
2	0.475600	0.000096
2	0.368083	0.000646
0	0.967678	frsnkglo
2	0.321051	0.000800
0	0.085005	mq
4	0.998360	0.998927
4	0.160269	0.160501
2	0.532291	0.000501
0	0.213627	mv
2	0.308883	0.000920
0	0.939584	pvra
0	0.396235	uphu
2	0.091913	0.000150
2	0.369573	0.000239
2	0.207084	0.000516
0	0.942065	ste
4	0.019013	0.019136
0	0.762692	gfwfcrtl
4	0.146392	0.146509
4	0.691445	0.691961
4	0.412152	0.412562
4	0.387870	0.388841
4	0.467244	0.468067
2	0.922864	0.000829
4	0.911560	0.912472
2	0.969073	0.000738
0	0.173168	vrkmf
0	0.134146	gbcqr
0	0.471571	waztnro
2	0.019238	0.000260
0	0.271353	khuzlp
0	0.966657	pueqgqu
4	0.237030	0.237298
4	0.430145	0.430521
0	0.280203	d
0	0.473271	emwpyf
4	0.398043	0.398745
4	0.480026	0.480205
0	0.647518	iqqz
4	0.412903	0.412967
4	0.464616	0.464882
4	0.780491	0.780638
2	0.658718	0.000631
2	0.160264	0.000825
2	0.368668	0.000589
0	0.929334	itci
4	0.801283	0.801944
0	0.931973	xfrjlq
0	0.590729	iv
2	0.113791	0.000175
4	0.493383	0.493616
0	0.006291	chuyqld
4	0.963228	0.963776
0	0.067416	dlxxuyy
2	0.264409	0.000408
0	0.924817	epphjsvo
4	0.372310	0.372826
0	0.051601	kchh
0	0.772558	cudkveys
2	0.959854	0.000946
4	0.640173	0.641042
2	0.280970	0.000425
2	0.104179	0.000193
0	0.055330	pyff
0	0.054558	yyjyd
4	0.571602	0.571923
4	0.571545	0.572394
4	0.442562	0.442661
0	0.651245	jpkeedr
0	0.437435	px
0	0.921261	l
0	0.539497	wor
4	0.829435	0.830297
2	0.354439	0.000741
2	0.758395	0.000823
2	0.758130	0.000340
0	0.722623	xng
0	0.497618	l
4	0.429998	0.430378
2	0.998436	0.000839
0	0.547557	k
4	0.553044	0.553163
4	0.685557	0.685615
4	0.019262	0.019375
0	0.776759	ivd
2	0.922057	0.000203
0	0.296784	exwtye
4	0.119185	0.119244
4	0.405233	0.405718
2	0.242362	0.000770
0	0.219921	hssoort
4	0.703453	0.704299
4	0.578989	0.579486
4	0.744541	0.745472
0	0.245949	dbgxos
0	0.918565	oqkubsfc
2	0.781172	0.000624
2	0.581530	0.000801
4	0.079442	0.079473
4	0.922479	0.923270
0	0.513244	kxvdwozt
2	0.295343	0.000054
2	0.076229	0.000557
2	0.949163	0.000428
0	0.631876	ope
0	0.080685	ic
0	0.607120	bpburswg
4	0.848852	0.849454
0	0.485549	qwacgtx
4	0.651984	0.652332
0	0.841490	ucwlxuz
0	0.237371	evqpbjrf
0	0.062951	dku
2	0.558712	0.000353
2	0.165708	0.000281
0	0.399860	f
4	0.988636	0.989419
4	0.899412	0.899874
0	0.399490	bgvkobsd
0	0.477050	icfce
4	0.820367	0.821281
2	0.812356	0.000060
0	0.093383	tlvegn
4	0.130553	0.131190
4	0.014162	0.014940
0	0.541081	xyrrsm
2	0.200573	0.000559
4	0.809354	0.810340
0	0.459308	jhkp
2	0.772572	0.000346
4	0.751560	0.751772
2	0.212865	0.000315
2	0.927886	0.000826
2	0.634443	0.000542
4	0.060585	0.061458
4	0.087304	0.087966
2	0.171604	0.000591
4	0.541979	0.542514
0	0.765377	mppt
0	0.534071	qodikwwk
0	0.241220	nt
0	0.296960	ubjthn
2	0.028069	0.000115
0	0.625519	pbejqnnz
4	0.729718	0.730276
0	0.311789	oponssz
0	0.086211	ytgg
4	0.045862	0.046484
2	0.861253	0.000203
0	0.977930	ikmq
4	0.224054	0.224683
2	0.093400	0.000932
2	0.619763	0.000312
4	0.909296	0.910100
2	0.594854	0.000295
4	0.789730	0.789961
0	0.272268	ulhygdzy
4	0.861284	0.861311
